,Months,Year,Fatal (Y/N),Type,Country,Area,Cat_shark
4080,2,1955,N,Boating,AUSTRALIA,New South Wales,
4081,2,1955,N,Boating,AUSTRALIA,New South Wales,Other
4082,1,1955,Y,Unprovoked,AUSTRALIA,New South Wales,Bronze Shark
4083,1,1955,Y,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,
4094,11,1954,N,Unprovoked,USA,Wake Island,Blacktip Shark
4095,10,1954,Y,Sea Disaster,USA,Virginia,
4096,10,1954,N,Provoked,UNITED KINGDOM,Isle of Man,Other
4097,10,1954,,Boating,CROATIA,Zadar County,White Shark
4098,10,1954,Y,Invalid,JAPAN,Nagasaki Prefecture,White Shark
4105,7,1954,N,Unprovoked,ECUADOR,Galapagos Islands,
4106,7,1954,Y,Unprovoked,SINGAPORE,,
4107,7,1954,,Boating,ITALY,Venice Province,Other
4108,7,1954,Y,Unprovoked,THE BALKANS,Slovenia,
4109,7,1954,N,Unprovoked,USA,Florida,Other
4110,7,1954,N,Unprovoked,BERMUDA,South shore ,Other
4111,7,1954,Y,Unprovoked,GREECE,,
4112,7,1954,,Invalid,CROATIA,,
4113,6,1954,N,Provoked,USA,California,
4114,6,1954,N,Unprovoked,AUSTRALIA,Queensland,Other
4115,6,1954,Y,Unprovoked,HONG KONG,,
4120,2,1954,Y,Unprovoked,AUSTRALIA,New South Wales,
4137,9,1953,Y,Unprovoked,PHILIPPINES,Luzon Island,
4138,9,1953,N,Unprovoked,USA,California,
4139,9,1953,N,Sea Disaster,USA,Georgia,
4140,9,1953,N,Unprovoked,USA,New York,Other
4141,9,1953,N,Unprovoked,USA,Hawaii,Other
4143,7,1953,Y,Unprovoked,MEXICO,Colima,
4144,7,1953,Y,Unprovoked,USA,Hawaii,Other
4145,7,1953,N,Provoked,USA,California,
4146,7,1953,N,Unprovoked,USA,Florida,
4147,7,1953,N,Sea Disaster,PACIFIC OCEAN,330 to 350 miles east of Wake Island,
4148,7,1953,N,Boating,CANADA,Nova Scotia,White Shark
4149,7,1953,N,Unprovoked,USA,Hawaii,
4150,7,1953,N,Unprovoked,PANAMA,Gulf of Panama,
4156,3,1953,N,Unprovoked,AUSTRALIA,New South Wales,
4157,3,1953,N,Unprovoked,AUSTRALIA,South Australia,Other
4158,3,1953,Y,Sea Disaster,INDIAN OCEAN,,
4159,3,1953,Y,Unprovoked,PAPUA NEW GUINEA,Milne Bay Province,Tiger Shark
4163,1,1953,N,Provoked,AUSTRALIA,South Australia,
4164,1,1953,N,Boating,AUSTRALIA,Tasmania,Other
4197,12,1951,Y,Unprovoked,MOZAMBIQUE,Bay of Maputu,
4198,12,1951,N,Provoked,AUSTRALIA,New South Wales,Other
4199,12,1951,Y,Unprovoked,AUSTRALIA,New South Wales,Other
4200,11,1951,N,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,White Shark
4201,11,1951,N,Unprovoked,JAMAICA,Kingston Parish,
4202,11,1951,N,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,White Shark
4203,11,1951,Y,Unprovoked,PHILIPPINES,,
4204,10,1951,Y,Unprovoked,AUSTRALIA,Queensland,
4205,10,1951,N,Invalid,NORTH ATLANTIC OCEAN,South Carolina,
4206,9,1951,Y,Unprovoked,ITALY,Salerno,
